key	kind	subject	result	file
annotated-ref-target-closed-object	candidate	Amatobahn/FigmaPy:spec/openapi.yaml@3142c83c287c398387e95906eb41d1e995aa3d1e	census 0	records.tsv
annotated-ref-target-closed-object	candidate	Anxcye/anx-reader:third_party/googleai_dart/openapi.json@2b2df997839ebf3fc6f90f76783b83485d6840d7	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ApTyp4uK1337/mexc-api-sdk:assets/swagger.yaml@b0bd184668a363cb1f27d61c7e4e3a7b7fdbd844	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:backend/api/openapi/agent_model_hub.http.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:backend/api/openapi/swagger.json@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:backend/api/openapi/swagger.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/002-title-unified-capability/contracts/capability-http-openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/003-capability-registry-router/contracts/http-openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/004-eventbus-message-fabric/contracts/event_fabric_admin.openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/008-agent-lifecycle-observability/contracts/http-openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/010-agent-model-setting/contracts/http-openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
