repository	path	sha256	pinned_refs	sources	classification	declared_keys	licence	ref_screen	fern	disposition	evidence	screen_evidence
api-evangelist/heron	openapi/heron-enduserenrichers-api-openapi.yml	b17bbb62e1408bd9f77227dd5e9f81ae8b0463831bd2771225a3f8919c3aadee	c80d5f856ef33de54ade098203488e5c779e90fa	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:400	not-applicable-no-declaration
api-evangelist/hubspot	openapi/hubspot-limits-api-openapi.yml	4f4038fb45cf20d7b88610c79904e495bf7e88d60952c4f84a0de428b0cdd81b	368f723828f27c55edd24abf19173e3eb4f99f15	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:401	not-applicable-no-declaration
api-evangelist/humanmirror-fr	openapi/_original/humanmirror-fr-consensus-verify-openapi.json	0f9ef45daa33137893dc200d1ba97d4d1b83ac38c9c8306eb6994cfc8a032875	622fba07d2427fa55ff650ebc75c0e7c4164af93	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:402	not-applicable-no-declaration
api-evangelist/humanmirror-fr	openapi/_original/humanmirror-fr-x402-openapi.json	64afbb1d895608e4dc94229f3df18adaa36b40213a859b90a4da5884a69147ac	622fba07d2427fa55ff650ebc75c0e7c4164af93	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:403	not-applicable-no-declaration
api-evangelist/imperva	openapi/_original/imperva-securesphere-openapi.yml	46d21e876b2837112928b231093c0478201be5bf16e3e34c7bc01f7d92c0d25c	123a0790160ad29474d451ecd6d09b18041fb109	github-code-search	parse-failure	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	parse-failure	witness-search-github-code-search/candidates.jsonl:404	not-applicable-no-declaration
api-evangelist/imperva	openapi/imperva-auth-api-openapi.yml	579d5330f1d5e0695457d4845295e68f194a24dbdbe2eb865be3337a38c23b34	123a0790160ad29474d451ecd6d09b18041fb109	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:405	not-applicable-no-declaration
api-evangelist/imperva	openapi/imperva-experimental-api-openapi.yml	b20a41337b5253b2054f7f8256236c19b66f24fa1163804ef15c9b270229d520	123a0790160ad29474d451ecd6d09b18041fb109	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:406	not-applicable-no-declaration
api-evangelist/imperva	openapi/imperva-management-api-openapi.yml	d38f13eb395dec10e7b6c2164d7c29ca5c31c4f9508dbc26e07dd3ca69e48c02	123a0790160ad29474d451ecd6d09b18041fb109	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:407	not-applicable-no-declaration
api-evangelist/imperva	openapi/imperva-status-api-openapi.yml	0210825188cc9f77e095411b59def6ed214b987c77b5a207b7a958081e03e728	123a0790160ad29474d451ecd6d09b18041fb109	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:408	not-applicable-no-declaration
api-evangelist/ironscales	openapi/_original/ironscales-authorization-openapi.yml	97b19557c1b56f9403a704a7c97a7332176941ed3904c8cc01dc35821c3e0d32	7dce0b6532ee24252a333cf816c78cfef165a641	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:409	not-applicable-no-declaration
api-evangelist/ironscales	openapi/_original/ironscales-campaigns-openapi.yml	49eeaa78cb84aa0763b0cbaa8c3d03bfc9bffe6c0cc7e2a91c9c0aacedd4b0cc	7dce0b6532ee24252a333cf816c78cfef165a641	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:410	not-applicable-no-declaration
api-evangelist/ironscales	openapi/_original/ironscales-deepfake-openapi.yml	7c238cb256cf390d60e91c1651be3911a8a0fbf8872eedbac660118a448c06d1	7dce0b6532ee24252a333cf816c78cfef165a641	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:411	not-applicable-no-declaration
api-evangelist/ironscales	openapi/_original/ironscales-emails-openapi.yml	501e26d5bda940773b8125cb2b38d8c6482452fd434b93a1288b1981da7b61ef	7dce0b6532ee24252a333cf816c78cfef165a641	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:412	not-applicable-no-declaration
api-evangelist/ironscales	openapi/_original/ironscales-mailboxes-openapi.yml	725fd9b69ca761f906791363b52d59f5dda87e606178dd39adba269b8b6722f4	7dce0b6532ee24252a333cf816c78cfef165a641	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:413	not-applicable-no-declaration
api-evangelist/ironscales	openapi/_original/ironscales-mitigation-openapi.yml	32097503336744152cea280feb598219ff9d4b4e5247cc333bcd05f4134b4938	7dce0b6532ee24252a333cf816c78cfef165a641	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:414	not-applicable-no-declaration
api-evangelist/ironscales	openapi/_original/ironscales-settings-openapi.yml	b865aecd7652f7222df48aa70ddf6770cdf74df10d76884d62bacaeb7258c97b	7dce0b6532ee24252a333cf816c78cfef165a641	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:415	not-applicable-no-declaration
api-evangelist/isovalent	openapi/isovalent-connectivity-api-openapi.yml	d448081255e566cc5d45f5d080def8ebe0f8548e3f70460407a99ca3dacba264	2eadfd12c7b8b3aeec8c5a8f9b238e7567378c65	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:416	not-applicable-no-declaration
api-evangelist/isovalent	openapi/isovalent-healthz-api-openapi.yml	f662c538511d29bfe64e8f7805c9c3bb5f321177fcbb9bb4e9787ecff97e6337	2eadfd12c7b8b3aeec8c5a8f9b238e7567378c65	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:417	not-applicable-no-declaration
api-evangelist/keboola	openapi/_original/keboola-query-api-openapi.yml	4877a1e36abd2f49e826105103c2ba82d3b105ab56dbbac8fae368fe041afa4e	d7735dc469157b931ae855164abda5804355b81c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:418	not-applicable-no-declaration
api-evangelist/keboola	openapi/_original/keboola-stream-api-openapi.yml	e08fdc8a1cb10f555ea4546cd2e0ed201c866ca10d37baf6c17f03e7c6ba5368	d7735dc469157b931ae855164abda5804355b81c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:419	not-applicable-no-declaration
api-evangelist/keboola	openapi/keboola-configuration-api-openapi.yml	19856afe76d6e8dcaac8fc362e405a2d3becbf6663f367adf51dd37b0541257d	d7735dc469157b931ae855164abda5804355b81c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:420	not-applicable-no-declaration
api-evangelist/keboola	openapi/keboola-documentation-api-openapi.yml	0c216de94086774b5a716ab8ba3c0e248526eadeb4dd507411be9facd9b48f83	d7735dc469157b931ae855164abda5804355b81c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:421	not-applicable-no-declaration
api-evangelist/keboola	openapi/keboola-internal-api-openapi.yml	f751d3ad3c6fa8fe9f3b016e75fbe9211d8cf52baf130eb7855f22df4323792f	d7735dc469157b931ae855164abda5804355b81c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:422	not-applicable-no-declaration
api-evangelist/keboola	openapi/keboola-queries-api-openapi.yml	8cf828a56261e55e675d371e79a68e725be1269f8d0d3b4f67204516551ff376	d7735dc469157b931ae855164abda5804355b81c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:423	not-applicable-no-declaration
api-evangelist/keboola	openapi/keboola-service-api-openapi.yml	b4da3558cda963186a21f47fb79444d605da17592f961be8648435deba9e5dac	d7735dc469157b931ae855164abda5804355b81c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:424	not-applicable-no-declaration
api-evangelist/keboola	openapi/keboola-test-api-openapi.yml	2a75d75e2293120b2dd336c3cb912cdd2f88e81b287464fa64d9e5bc5ae5fc54	d7735dc469157b931ae855164abda5804355b81c	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:425	not-applicable-no-declaration
api-evangelist/kpn	openapi/_original/apidaze-voice-openapi.yml	077c9ae9b6d65405eae287c91cdc0a9282adfbae04b87dca3f02fc197bb5df72	9d4c49be515f4de3c9d0de76e0de44719ea59bb9	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:426	not-applicable-no-declaration
api-evangelist/kpn	openapi/_original/kpn-sms-openapi.yml	76549861e3ba670e180e7a2f0ea62d8741063ed3d1054190fe93821ae0e01806	9d4c49be515f4de3c9d0de76e0de44719ea59bb9	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:427	not-applicable-no-declaration
api-evangelist/kpn	openapi/_original/vonage-number-insight-openapi.yml	a2e456eea85045ae973faa179e844a20867f7ec6ca8b5257535c702e72e22c06	9d4c49be515f4de3c9d0de76e0de44719ea59bb9	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:428	not-applicable-no-declaration
api-evangelist/kpn	openapi/_original/vonage-sms-openapi.yml	80f9fbcf71987f4f5bd728a64d47d25c6e908bf1f3c9aeb80c3eebc3b1a2e79b	9d4c49be515f4de3c9d0de76e0de44719ea59bb9	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:429	not-applicable-no-declaration
api-evangelist/kpn	openapi/_original/vonage-verify-openapi.yml	0b12e2692d08b9c99bba54dd00199775f9c0b3e09fb456c30f4946bae4f830f9	9d4c49be515f4de3c9d0de76e0de44719ea59bb9	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:430	not-applicable-no-declaration
api-evangelist/kubeshop	openapi/kubeshop-test-triggers-api-openapi.yml	0d8d9e5c99b0daccb3d974d6d691df1967c9426aadb2287e529f6c4644d9d94e	eac52caeee2f42a9db01f0d7fba1979ccd81d394	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:431	not-applicable-no-declaration
api-evangelist/lengow	openapi/lengow-authentication-api-openapi.yml	133241343eeb9178bd4442f14563fe487d09b88cc484803e401e2ed921ae73b0	be23f6f6f4b425af83c31ba647a7216a07146cf2	github-code-search	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-code-search/candidates.jsonl:432	not-applicable-no-declaration
api-evangelist/lianlian-global	openapi/_original/lianlian-global-b2b-cross-border-distribution-import-openapi.yml	8860bb3f1dc95b43ceb227a9d4cad5c25525a0c58c976dbed087b1b2567135d4	20a723574b4fabc113d508de2e8f36635bb9fc0d	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:433	not-applicable-no-declaration
api-evangelist/lianlian-global	openapi/_original/lianlian-global-b2b-cross-border-distribution-openapi.yml	7eaef66f7c49f41baf5d9b6df4a9fd22b3af2e090f4c9d08f2c2cd85bc84f46e	20a723574b4fabc113d508de2e8f36635bb9fc0d	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:434	not-applicable-no-declaration
api-evangelist/lianlian-global	openapi/_original/lianlian-global-b2b-cross-border-event-import-openapi.yml	92c51359f72c0af2e671dafd162be3877932011b50d49a5537819873d04faa17	20a723574b4fabc113d508de2e8f36635bb9fc0d	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:435	not-applicable-no-declaration
api-evangelist/lianlian-global	openapi/_original/lianlian-global-b2b-cross-border-event-openapi.yml	75122374a9f65869534e18b046d2e0087b2eef5925be9dfcf0c7333aa7658909	20a723574b4fabc113d508de2e8f36635bb9fc0d	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:436	not-applicable-no-declaration
api-evangelist/lianlian-global	openapi/_original/lianlian-global-b2b-cross-border-funding-import-openapi.yml	3bb21a60bbe5cf7c7e240ed320f04e3b5eff1f8e01aa36d6530a3116e59544fb	20a723574b4fabc113d508de2e8f36635bb9fc0d	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:437	not-applicable-no-declaration
api-evangelist/lianlian-global	openapi/_original/lianlian-global-b2b-cross-border-funding-openapi.yml	33af517c02f75af023887b53e68f73097c12413239920f1dec6a5fe901fd0c12	20a723574b4fabc113d508de2e8f36635bb9fc0d	github-code-search	excluded-non-openapi-3	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	excluded-non-openapi-3	witness-search-github-code-search/candidates.jsonl:438	not-applicable-no-declaration
