source	key	selector	document	count
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/gohighlevel.com/main/1.0/meta/import/output-entry.json	52
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/gohighlevel.com/main/1.0/openapi.json	52
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/grocy.info/main/xxx/meta/import/input-bundle.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/grocy.info/main/xxx/meta/import/input-entry.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/grocy.info/main/xxx/meta/import/output-bundle.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/grocy.info/main/xxx/meta/import/output-entry.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/grocy.info/main/xxx/openapi.json	14
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/groove.cm/main/1.0.0/meta/import/input-bundle.json	18
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/groove.cm/main/1.0.0/meta/import/input-entry.json	18
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/groove.cm/main/1.0.0/meta/import/output-bundle.json	18
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/groove.cm/main/1.0.0/meta/import/output-entry.json	18
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/groove.cm/main/1.0.0/openapi.json	18
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/heidihealth.com/main/0.1.0/meta/import/input-bundle.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/heidihealth.com/main/0.1.0/meta/import/input-entry.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/heidihealth.com/main/0.1.0/meta/import/output-bundle.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/heidihealth.com/main/0.1.0/meta/import/output-entry.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/heidihealth.com/main/0.1.0/openapi.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/matrix.org/main/1.13.0/meta/import/input-bundle.json	158
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/matrix.org/main/1.13.0/meta/import/input-entry.json	158
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/matrix.org/main/1.13.0/meta/import/output-bundle.json	158
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/matrix.org/main/1.13.0/meta/import/output-entry.json	158
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/matrix.org/main/1.13.0/openapi.json	158
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nextgen.com/main/1.0/meta/import/input-bundle.json	118
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nextgen.com/main/1.0/meta/import/input-entry.json	118
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nextgen.com/main/1.0/meta/import/output-bundle.json	118
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nextgen.com/main/1.0/meta/import/output-entry.json	118
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nextgen.com/main/1.0/openapi.json	118
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nocodb.com/main/1.0/meta/import/input-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nocodb.com/main/1.0/meta/import/input-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nocodb.com/main/1.0/meta/import/output-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nocodb.com/main/1.0/meta/import/output-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/nocodb.com/main/1.0/openapi.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/outreach.io/main/2.0/meta/import/input-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/outreach.io/main/2.0/meta/import/input-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/outreach.io/main/2.0/meta/import/output-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/outreach.io/main/2.0/meta/import/output-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/outreach.io/main/2.0/openapi.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/runscopeapi/main/1.0.0/meta/import/input-bundle.json	6
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/runscopeapi/main/1.0.0/meta/import/input-entry.json	6
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/runscopeapi/main/1.0.0/meta/import/output-bundle.json	6
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/runscopeapi/main/1.0.0/meta/import/output-entry.json	6
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/runscopeapi/main/1.0.0/openapi.json	6
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/skool.com/main/1.0.0/meta/import/input-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/skool.com/main/1.0.0/meta/import/input-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/skool.com/main/1.0.0/meta/import/output-bundle.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/skool.com/main/1.0.0/meta/import/output-entry.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/skool.com/main/1.0.0/openapi.json	2
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/spendesk.com/main/1.0.0/meta/import/input-bundle.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/spendesk.com/main/1.0.0/meta/import/input-entry.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/spendesk.com/main/1.0.0/meta/import/output-bundle.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/spendesk.com/main/1.0.0/meta/import/output-entry.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/spendesk.com/main/1.0.0/openapi.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/square.com/square/2.0/openapi.json	10
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/tally.so/main/1.0.0/meta/import/input-bundle.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/tally.so/main/1.0.0/meta/import/input-entry.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/tally.so/main/1.0.0/meta/import/output-bundle.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/tally.so/main/1.0.0/meta/import/output-entry.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/tally.so/main/1.0.0/openapi.json	8
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/terminal49.com/main/0.2.0/meta/import/input-bundle.json	12
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/terminal49.com/main/0.2.0/meta/import/input-entry.json	12
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/terminal49.com/main/0.2.0/meta/import/output-bundle.json	12
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/terminal49.com/main/0.2.0/meta/import/output-entry.json	12
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/terminal49.com/main/0.2.0/openapi.json	12
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/thrivecart.com/main/1.0.0/meta/import/input-bundle.json	64
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/thrivecart.com/main/1.0.0/meta/import/input-entry.json	64
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/thrivecart.com/main/1.0.0/meta/import/output-bundle.json	64
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/thrivecart.com/main/1.0.0/meta/import/output-entry.json	64
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/thrivecart.com/main/1.0.0/openapi.json	64
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/wayfront.com/main/latest/meta/import/input-bundle.json	4
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/wayfront.com/main/latest/meta/import/input-entry.json	4
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/wayfront.com/main/latest/meta/import/output-bundle.json	4
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/wayfront.com/main/latest/meta/import/output-entry.json	4
jentic	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	openapi/wayfront.com/main/latest/openapi.json	4
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/clearbooks.co.uk/clear-books-api/1.0.0/meta/import/input-bundle.json	16
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/clearbooks.co.uk/clear-books-api/1.0.0/meta/import/input-entry.json	16
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/clearbooks.co.uk/clear-books-api/1.0.0/meta/import/output-bundle.json	16
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/clearbooks.co.uk/clear-books-api/1.0.0/meta/import/output-entry.json	16
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/clearbooks.co.uk/clear-books-api/1.0.0/openapi.json	16
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/accounting/3.0.0/meta/import/input-bundled.json	450
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/accounting/3.0.0/meta/import/input-entry.json	450
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/accounting/3.0.0/meta/import/output-bundled.json	450
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/accounting/3.0.0/meta/import/output-entry.json	450
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/accounting/3.0.0/openapi.json	450
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/assess/1.0/meta/import/input-bundled.json	144
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/assess/1.0/meta/import/input-entry.json	144
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/assess/1.0/meta/import/output-bundled.json	144
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/assess/1.0/meta/import/output-entry.json	144
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/assess/1.0/openapi.json	144
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/bank-feeds/3.0.0/meta/import/input-bundled.json	148
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/bank-feeds/3.0.0/meta/import/input-entry.json	150
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/bank-feeds/3.0.0/meta/import/output-bundled.json	148
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/bank-feeds/3.0.0/meta/import/output-entry.json	150
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/bank-feeds/3.0.0/openapi.json	148
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/banking/3.0.0/meta/import/input-bundled.json	32
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/banking/3.0.0/meta/import/input-entry.json	32
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/banking/3.0.0/meta/import/output-bundled.json	32
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/banking/3.0.0/meta/import/output-entry.json	32
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/banking/3.0.0/openapi.json	32
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/commerce/3.0.0/meta/import/input-bundled.json	74
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/commerce/3.0.0/meta/import/input-entry.json	74
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/commerce/3.0.0/meta/import/output-bundled.json	74
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/commerce/3.0.0/meta/import/output-entry.json	74
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/commerce/3.0.0/openapi.json	74
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-commerce/1.1/meta/import/input-bundled.json	128
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-commerce/1.1/meta/import/input-entry.json	130
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-commerce/1.1/meta/import/output-bundled.json	128
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-commerce/1.1/meta/import/output-entry.json	130
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-commerce/1.1/openapi.json	128
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-expenses/prealpha/meta/import/input-bundled.json	6
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-expenses/prealpha/meta/import/input-entry.json	6
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-expenses/prealpha/meta/import/output-bundled.json	6
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-expenses/prealpha/meta/import/output-entry.json	6
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/codat.io/sync-for-expenses/prealpha/openapi.json	6
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/fareharbor.com/fareharbor-api/1.0/meta/import/input-bundle.json	468
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/fareharbor.com/fareharbor-api/1.0/meta/import/input-entry.json	468
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/fareharbor.com/fareharbor-api/1.0/meta/import/output-bundle.json	468
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/fareharbor.com/fareharbor-api/1.0/meta/import/output-entry.json	468
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/fareharbor.com/fareharbor-api/1.0/openapi.json	468
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/icarusapi.keatext.ai/main/2.0.0/meta/import/input-bundle.json	2
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/icarusapi.keatext.ai/main/2.0.0/meta/import/input-entry.json	2
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/icarusapi.keatext.ai/main/2.0.0/meta/import/output-bundle.json	2
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/icarusapi.keatext.ai/main/2.0.0/meta/import/output-entry.json	2
jentic	ref-pointer-unnamed-segment	schema.$ref:unnamed-segment	openapi/icarusapi.keatext.ai/main/2.0.0/openapi.json	2
vendor-portals	annotated-ref-target-composed	schema.properties>schema.allOf:annotated-ref&schema.allOf>schema.$ref~>schema.allOf	box/box-openapi@933ec4c5d9f4dbdaaa823efa3a083cf177aecbde/openapi.json	35
vendor-portals	annotated-ref-target-oneof	schema.properties>schema.allOf:annotated-ref&schema.allOf>schema.$ref~>schema.oneOf	box/box-openapi@933ec4c5d9f4dbdaaa823efa3a083cf177aecbde/openapi.json	9
vendor-portals	annotated-ref-target-oneof	schema.properties>schema.allOf:annotated-ref&schema.allOf>schema.$ref~>schema.oneOf	openai/openai-openapi@b53b169f44dc0fbf878db3f9a1d3b66f43831f8d/openapi.yaml	3
vendor-portals	anyof-array-variant-struct-item	schema.anyOf>schema.type:primary=array&schema.items>schema.properties:non-empty	cloudflare/api-schemas@f2df0ca75c0fec9047e91a34c20dd666c2dcd1ba/openapi.json	3
vendor-portals	anyof-array-variant-struct-item	schema.anyOf>schema.type:primary=array&schema.items>schema.properties:non-empty	openai/openai-openapi@b53b169f44dc0fbf878db3f9a1d3b66f43831f8d/openapi.yaml	5
vendor-portals	anyof-array-variant-struct-item	schema.anyOf>schema.type:primary=array&schema.items>schema.properties:non-empty	stripe/openapi@58e06a3214ae1574600fba64d40b770e5da6d505/openapi/spec3.json	76
vendor-portals	anyof-sole-member	schema.anyOf:sole-member	cloudflare/api-schemas@f2df0ca75c0fec9047e91a34c20dd666c2dcd1ba/openapi.json	28
vendor-portals	anyof-sole-member	schema.anyOf:sole-member	stripe/openapi@58e06a3214ae1574600fba64d40b770e5da6d505/openapi/spec3.json	834
vendor-portals	property-sole-anyof-struct-member	schema.properties>schema.anyOf:sole-member&schema.anyOf>schema.properties:non-empty	cloudflare/api-schemas@f2df0ca75c0fec9047e91a34c20dd666c2dcd1ba/openapi.json	3
vendor-portals	ref-pointer-undeclared-component-head	schema.$ref:undeclared-component-head	intercom/Intercom-OpenAPI@3d5adcb2eeb0df209d83035c2f5bc69c932b2644/descriptions/2.11/api.intercom.io.yaml	8
